Hours_Studied,Attendance,Previous_Score,Assignments_Completed,Pass
3.8,88,78,4,1
1.3,100,87,8,1
7.8,71,58,2,0
9.4,40,56,4,0
10.1,86,72,1,1
11.9,82,36,1,0
5.3,71,38,5,0
11.7,75,73,0,0
11.2,80,94,10,1
3.9,66,87,6,1
11.7,53,86,8,1
8.1,78,71,10,1
9.3,63,91,1,0
7.8,60,47,5,0
3.7,81,83,2,1
6.5,95,84,1,1
1.2,86,32,3,0
3.5,46,54,10,1
3.6,88,48,5,0
9.8,52,70,10,1
10.4,85,46,8,1
0.4,81,65,8,1
1.0,54,80,5,1
9.7,76,36,7,1
1.0,50,87,0,0
10.1,63,58,9,1
5.0,88,52,4,0
2.0,51,35,0,0
2.5,68,42,1,0
7.8,64,58,6,1
6.5,79,35,4,0
0.5,46,65,5,0
5.6,51,37,7,0
2.8,95,81,9,1
8.7,62,75,6,1
5.1,59,83,3,0
3.7,100,70,9,1
7.1,79,47,7,1
3.7,51,68,8,1
2.0,99,80,6,1
1.8,91,77,5,1
5.4,56,64,7,1
2.0,84,94,7,1
6.6,44,45,7,0
10.9,78,31,10,1
2.3,56,71,7,1
5.5,65,52,4,0
6.4,98,96,0,1
3.4,44,41,10,0
8.1,63,83,6,1
8.5,99,44,1,0
7.2,43,93,7,1
5.3,45,73,7,1
1.5,48,66,4,0
11.3,76,37,3,0
6.3,80,55,4,0
3.9,71,38,8,1
9.6,60,41,5,0
8.6,57,64,2,0
6.4,60,87,1,0
2.1,95,94,1,1
9.6,77,34,2,0
8.2,79,84,8,1
10.4,59,37,3,0
4.0,64,87,10,1
2.0,78,85,4,1
8.3,68,78,8,1
4.9,78,47,9,1
7.1,78,46,1,0
11.1,92,60,8,1
7.6,44,83,0,0
0.1,87,82,7,1
9.8,76,66,6,1
9.7,53,72,10,1
5.6,70,69,6,1
8.7,92,30,7,0
7.4,98,78,1,1
0.8,58,34,0,0
2.4,56,44,1,0
2.7,93,89,6,1
6.9,61,74,0,0
6.5,97,88,8,1
6.5,98,42,4,1
4.6,92,93,1,1
9.5,98,80,9,1
3.9,56,35,5,0
7.5,97,50,0,0
4.4,50,40,0,0
9.4,82,73,6,1
4.6,88,63,1,0
8.8,48,35,0,0
10.9,89,35,5,0
4.4,47,69,9,1
6.5,81,99,4,1
1.7,89,52,4,1
6.3,54,92,0,1
8.7,77,99,3,1
11.9,56,32,5,0
0.7,49,86,1,0
6.7,57,85,2,0
7.2,88,32,7,1
2.2,50,54,8,1
1.2,56,36,5,0
1.9,47,64,3,0
7.0,88,31,9,1
2.6,43,60,4,0
8.9,77,58,9,1
0.5,51,70,1,0
8.7,69,79,1,0
10.2,62,83,2,0
9.6,68,42,0,0
7.2,86,52,7,1
9.1,40,54,1,0
9.1,64,65,0,0
1.4,96,63,1,1
2.3,83,70,3,0
8.1,61,98,6,1
9.3,40,44,0,0
5.4,96,82,0,1
1.2,85,67,6,1
0.8,45,57,3,0
8.7,89,60,6,1
8.4,68,66,9,1
4.3,54,34,10,0
7.0,52,68,10,1
9.0,59,95,7,1
9.7,69,43,7,0
0.5,65,89,7,1
4.0,41,52,8,0
6.6,74,72,8,1
2.0,48,81,10,1
10.4,91,43,1,0
6.7,57,61,8,1
0.9,78,78,7,1
0.6,46,42,0,0
7.7,47,83,8,1
1.3,71,86,9,1
6.6,91,67,0,0
2.1,61,63,2,0
1.7,61,70,7,1
5.4,50,66,10,1
9.9,49,88,1,0
4.7,68,52,6,1
1.7,72,60,9,1
3.2,46,65,8,1
9.2,72,67,9,1
11.7,65,84,5,1
2.3,48,78,5,1
5.1,40,55,3,0
6.3,60,35,10,1
0.6,63,59,7,1
1.2,79,100,2,1
1.5,55,49,4,0
0.7,66,71,0,0
1.2,99,49,7,1
5.5,89,56,9,1
9.5,59,88,8,1
4.5,55,49,9,1
6.5,86,46,2,0
8.8,79,93,6,1
1.7,62,81,8,1
3.5,74,88,3,1
9.0,75,95,5,1
2.0,69,58,1,0
1.7,98,88,6,1
0.2,93,64,5,1
11.6,41,80,3,1
10.2,45,33,7,0
8.0,88,95,0,1
6.8,60,57,1,0
9.0,45,78,10,1
3.0,62,78,3,0
7.5,76,38,7,1
7.4,56,39,10,1
4.3,76,90,10,1
7.6,86,57,2,0
8.5,60,67,6,0
10.9,93,73,7,1
0.2,68,43,3,0
8.0,65,84,7,1
11.3,68,60,10,1
3.4,84,95,2,1
1.2,78,79,7,1
3.5,60,31,5,0
9.3,57,99,7,1
5.6,55,52,9,1
4.7,80,90,9,1
3.7,91,62,10,1
1.1,90,44,6,1
11.4,52,39,9,0
9.3,83,30,7,1
2.3,69,99,8,1
6.3,41,57,6,1
7.0,42,53,2,0
3.7,42,94,9,1
6.6,70,87,5,1
9.8,40,53,7,0
6.8,100,94,0,0
6.0,52,42,7,0
10.6,73,52,5,1
6.7,70,59,2,0
5.2,56,87,2,0
1.0,67,86,3,1
9.5,87,74,10,1
4.0,64,75,10,1
11.2,60,40,1,0
10.1,41,86,9,1
8.8,97,66,0,1
2.1,47,96,8,1
9.4,89,61,2,0
8.3,98,40,1,0
3.0,90,48,0,0
10.2,83,94,10,1
9.3,41,33,5,0
6.3,61,63,3,0
5.8,49,97,6,1
4.8,72,56,1,0
4.5,52,83,2,0
0.8,88,88,1,1
10.1,64,43,2,0
8.5,73,47,6,0
4.1,96,33,3,0
3.0,97,42,10,1
7.4,50,33,9,0
1.7,71,87,10,1
1.0,43,53,4,0
2.0,83,89,0,0
10.4,70,39,1,0
10.8,68,41,7,1
3.7,73,64,8,1
10.7,98,55,6,1
5.6,72,41,0,0
2.9,96,33,3,0
2.4,68,94,8,1
11.7,60,65,3,0
3.9,95,79,8,1
10.6,62,44,5,0
9.6,70,91,0,0
0.8,71,95,0,1
10.0,65,32,7,0
6.6,47,32,5,0
10.3,57,91,8,1
0.7,46,31,4,0
2.1,76,67,2,1
10.8,83,69,1,0
6.8,66,71,7,1
7.0,89,92,7,1
8.6,68,83,10,1
11.0,85,46,2,0
1.3,61,32,3,0
5.2,82,50,5,0
9.9,41,61,7,1
5.3,48,59,4,0
3.9,79,98,7,1
8.0,42,78,3,1
0.7,58,36,0,0
11.2,92,55,9,1
2.8,57,33,9,1
9.9,51,63,5,0
4.9,79,52,8,1
12.0,60,48,9,1
5.0,53,57,2,0
11.1,75,47,2,0
7.9,44,40,1,0
4.3,69,38,9,1
11.9,56,40,0,0
7.1,75,97,2,1
1.6,47,59,10,1
2.0,91,51,6,1
6.1,89,36,10,1
7.6,77,38,10,1
8.5,61,94,5,1
7.6,43,86,1,0
8.2,54,91,2,0
6.9,84,57,0,0
5.3,88,49,6,1
8.7,57,70,4,0
7.9,98,84,3,1
8.0,78,80,7,1
9.1,83,34,8,1
9.1,76,50,6,1
0.8,90,41,8,0
8.8,52,99,5,1
4.3,53,90,3,0
6.6,47,40,4,0
9.7,75,89,4,1
9.1,51,44,5,0
2.9,61,71,5,1
5.4,56,57,9,1
10.1,52,89,1,0
11.5,84,96,6,1
9.3,58,47,10,1
4.8,89,75,4,1
10.9,68,38,4,0
10.4,91,84,4,1
2.7,57,92,10,1
10.4,71,66,8,1
8.3,94,97,3,1
9.5,83,68,3,0
10.3,78,70,3,1
9.2,65,54,6,1
11.2,77,53,9,1
0.7,86,64,2,0
4.4,97,39,7,0
3.4,67,37,3,0
3.5,47,65,0,0
2.2,40,73,0,0
5.9,92,92,1,1
9.0,96,34,10,1
8.4,86,67,3,1
6.0,83,81,2,1
7.6,78,82,1,1
6.5,88,96,0,1
9.4,70,64,10,1
11.2,80,41,1,0
2.5,40,34,8,0
8.7,62,81,5,1
2.3,71,94,8,1
2.8,61,88,7,1
3.9,82,81,9,1
5.8,87,41,10,1
8.8,86,36,3,0
9.6,78,63,7,1
6.9,80,96,6,1
11.4,94,44,5,1
8.7,61,87,6,1
1.4,61,38,6,0
3.8,76,91,6,1
9.0,44,60,9,1
4.2,57,30,2,0
10.5,57,66,0,0
1.9,80,82,9,1
7.1,100,41,0,0
5.8,47,64,5,0
11.6,75,89,4,1
9.9,46,35,8,0
5.0,41,89,4,0
0.1,72,54,2,0
1.6,43,51,0,0
6.2,60,69,3,1
2.6,58,30,1,0
2.7,50,73,4,0
3.4,56,57,3,0
9.4,62,74,3,0
0.5,57,64,6,1
3.8,55,85,2,0
3.0,75,77,0,0
7.8,94,82,8,1
6.2,52,47,2,0
6.2,71,48,2,0
6.5,67,97,0,0
10.1,68,96,2,0
4.2,47,53,2,0
2.5,45,31,9,0
3.7,90,71,3,1
9.4,90,44,8,1
4.4,87,40,2,0
1.3,40,80,2,0
10.2,97,96,3,1
6.7,73,92,0,0
6.6,43,76,10,1
11.2,54,68,2,0
1.0,64,36,9,0
7.1,100,75,9,1
8.9,42,39,4,0
1.4,46,78,6,1
7.7,44,35,8,0
4.4,87,53,0,0
4.2,43,85,5,1
11.9,83,64,2,0
4.4,68,57,3,0
0.5,75,98,10,1
3.6,84,90,0,0
4.2,70,98,8,1
4.5,76,95,2,1
11.5,72,47,7,1
4.5,65,81,7,1
1.0,44,88,10,1
1.8,63,39,0,0
8.2,43,92,6,1
8.9,88,73,6,1
8.5,53,95,10,1
1.8,44,64,1,0
3.9,66,54,2,0
8.6,82,75,1,0
10.1,48,50,5,0
8.8,77,79,8,1
8.5,72,76,5,1
4.3,87,37,2,0
0.1,73,90,4,1
11.0,75,71,2,0
5.3,93,76,0,0
0.6,45,36,0,0
6.5,51,63,0,0
8.5,41,80,7,1
9.9,66,43,7,1
6.9,88,74,6,1
11.6,40,30,4,0
2.9,97,38,5,0
8.3,72,61,9,1
5.6,90,92,1,0
3.5,66,44,7,1
9.7,62,77,10,1
10.9,96,97,1,1
8.9,94,87,4,1
12.0,83,72,10,1
11.4,69,39,3,0
1.5,53,90,3,0
7.0,73,94,4,1
8.9,71,48,7,1
0.2,70,62,6,1
6.2,72,100,8,1
9.3,64,79,5,1
0.7,81,58,7,1
6.9,62,93,8,1
5.2,57,94,6,1
1.4,42,33,9,0
11.9,79,62,3,1
7.6,46,46,6,0
7.0,86,50,0,0
0.2,83,88,2,1
8.2,86,40,5,1
10.5,83,86,4,1
0.1,90,42,5,1
2.6,53,48,10,1
6.6,66,70,9,1
4.2,82,72,6,1
9.9,87,38,5,0
8.6,79,33,5,0
7.8,69,66,10,1
8.5,48,95,10,1
9.8,85,40,1,0
1.0,74,93,2,1
11.4,69,83,3,0
6.7,56,31,6,0
6.8,93,51,1,0
11.7,88,92,10,1
3.0,70,32,0,0
5.5,73,79,5,1
4.7,97,39,5,1
10.6,44,81,4,1
10.5,93,68,0,1
5.6,59,63,6,0
8.3,50,76,2,0
10.5,73,62,9,1
2.4,83,90,0,0
11.1,86,82,3,1
1.3,51,58,9,1
4.7,45,47,6,0
10.6,52,40,8,1
1.6,68,41,3,0
0.2,58,61,7,0
5.3,83,92,6,1
7.2,78,72,7,1
6.5,57,35,9,0
8.2,88,51,6,1
0.4,81,47,5,0
7.8,72,93,10,1
10.6,41,39,0,0
8.1,48,66,7,1
1.1,98,46,2,0
11.6,85,35,5,1
7.4,79,92,2,1
8.9,89,35,3,0
7.0,85,99,6,1
9.0,66,50,5,0
9.5,82,52,10,1
0.8,85,33,5,0
9.8,94,64,7,1
2.3,94,93,8,1
2.6,92,41,5,0
8.0,99,77,4,1
1.9,47,40,8,0
6.8,87,79,4,1
6.1,61,64,8,1
4.3,40,61,4,0
6.3,51,90,2,1
8.9,64,62,3,1
9.5,100,32,10,1
1.3,99,61,6,1
1.1,70,100,10,1
11.6,96,63,8,1
5.2,88,68,10,1
1.3,59,36,10,0
10.7,61,37,1,0
0.6,79,44,7,0
10.5,46,93,1,1
4.3,52,72,4,0
2.8,55,78,6,1
2.2,93,97,4,1
8.0,70,65,1,0
11.8,84,80,7,1
3.9,74,63,6,1
7.5,61,71,9,1
3.5,70,67,0,0
2.9,51,40,6,0
2.5,52,70,10,1
0.5,95,44,2,0
9.5,80,61,9,1
11.7,42,76,6,1
5.8,82,45,7,1
10.2,40,100,0,0
7.2,56,90,2,0
8.9,91,87,8,1
9.4,64,71,3,1
11.2,62,88,0,0
10.5,75,47,7,1
7.3,65,64,10,1
5.3,71,36,6,0
0.2,50,78,4,1
2.2,68,56,3,0
9.0,62,86,10,1
3.6,95,83,8,1
8.2,57,52,7,1
10.9,81,54,10,1
5.5,83,47,3,0
1.9,42,58,10,1
6.9,72,30,9,1
6.3,54,59,3,0
5.0,53,50,5,0
8.5,73,58,5,0
9.1,50,72,7,1
9.2,77,88,3,1
1.5,59,77,1,0
0.5,100,92,3,1
9.8,46,99,3,1
11.1,90,73,9,1
2.8,68,64,5,0
8.6,97,80,3,1
7.0,91,52,8,1
3.9,91,33,1,0
1.5,40,96,0,0
9.5,45,81,10,1
9.9,65,48,8,1
8.5,45,60,3,0
1.0,73,97,2,1
8.3,90,58,7,1
5.8,85,48,7,1
7.1,49,61,7,1
6.6,53,39,5,0
2.3,79,82,0,0
6.2,98,72,6,1
7.8,47,32,7,0
9.5,77,60,3,0
4.7,61,78,2,1
8.9,72,52,10,1
4.5,76,66,5,1
6.8,66,61,6,0
1.5,69,32,8,0
5.3,68,66,10,1
2.0,93,30,1,0
2.4,69,45,8,1
2.2,100,62,8,1
0.3,95,35,4,0
7.0,48,73,7,1
7.0,100,31,9,1
5.8,75,76,1,1
3.5,87,91,5,1
5.5,68,42,1,0
0.3,83,67,2,0
5.1,79,64,4,1
5.1,96,52,6,0
0.9,95,96,10,1
5.9,73,34,2,0
7.4,63,61,0,0
7.1,82,32,6,1
2.6,57,31,9,0
5.6,85,95,8,1
4.6,98,99,5,1
10.7,84,83,6,1
1.9,64,58,10,1
10.1,64,31,10,1
6.1,88,100,7,1
11.9,96,71,9,1
6.6,85,64,0,0
2.5,60,59,10,1
10.3,98,80,9,1
7.6,80,45,8,1
8.2,88,34,4,0
10.4,70,78,10,1
9.3,42,57,9,1
11.9,86,41,4,0
3.2,47,56,0,0
8.9,44,35,0,0
5.2,81,38,6,0
3.7,60,68,4,1
1.1,82,96,8,1
6.3,90,69,10,1
1.4,42,44,10,0
3.8,40,69,2,0
4.9,54,50,9,1
4.5,79,48,7,1
4.7,95,36,9,1
7.8,71,72,0,0
9.3,52,87,3,1
11.9,53,80,8,1
9.2,69,99,5,1
2.1,67,33,5,0
5.2,91,100,8,1
6.0,43,34,5,0
4.6,51,77,5,1
6.8,92,57,3,0
5.6,63,67,1,0
2.9,79,98,2,1
8.9,89,45,0,0
9.9,50,41,5,0
4.1,67,95,8,1
3.1,59,34,7,0
3.7,61,64,7,1
2.9,98,96,0,1
1.1,64,77,3,0
7.1,57,71,4,0
1.1,45,91,0,0
3.2,57,77,0,0
1.9,74,73,9,1
11.1,75,96,10,1
8.5,84,37,3,0
7.8,79,96,6,1
4.6,100,35,8,1
3.5,52,73,10,1
1.2,44,95,4,0
0.3,93,93,4,1
8.0,77,73,9,1
9.8,56,36,10,1
10.8,72,40,2,0
3.5,67,55,3,0
7.8,88,80,0,0
1.4,89,81,0,0
7.5,63,66,2,0
7.7,66,71,7,1
2.1,85,38,3,0
7.7,52,65,10,1
8.6,58,73,10,1
11.3,54,34,1,0
9.2,82,31,7,0
9.1,98,48,3,1
3.0,90,93,1,1
5.0,59,57,1,0
3.0,61,31,9,0
8.4,70,100,7,1
3.7,70,88,9,1
9.1,94,93,1,1
5.7,86,82,3,1
9.2,41,35,0,0
9.6,66,44,3,0
2.6,95,92,7,1
11.5,70,90,7,1
0.5,95,43,5,0
8.9,97,80,7,1
3.3,83,73,7,1
4.4,49,88,8,1
4.1,56,37,3,0
11.3,55,90,10,1
5.0,75,41,3,0
0.4,51,56,6,1
8.9,71,50,0,0
0.7,57,90,6,1
1.1,48,99,6,1
0.1,79,54,7,1
10.5,99,58,0,0
10.9,85,61,1,0
4.8,74,34,3,0
6.2,46,43,0,0
1.7,85,93,4,1
3.0,49,36,4,0
9.0,72,90,6,1
9.0,79,50,5,0
4.6,59,54,1,0
2.2,44,89,5,0
0.8,79,94,7,1
1.5,60,57,6,1
4.1,77,69,4,0
5.6,72,71,5,1
11.5,97,79,4,1
4.1,57,74,6,1
3.1,84,84,1,0
5.8,43,31,7,0
2.2,57,93,1,0
0.6,72,55,2,0
9.5,75,86,6,1
2.6,59,30,9,0
11.2,88,100,6,1
9.2,45,49,4,0
10.0,61,58,0,0
7.0,98,60,2,0
2.0,80,70,2,1
11.1,67,73,2,1
3.9,94,92,4,1
3.9,72,60,2,0
0.5,42,52,10,0
3.1,76,65,10,1
9.0,47,57,6,0
0.3,41,45,5,0
1.4,88,79,0,0
6.7,56,36,2,0
10.6,75,35,0,0
1.0,51,85,0,0
5.3,89,92,9,1
6.2,89,33,6,1
4.1,82,34,4,0
10.7,94,48,2,0
3.3,87,54,6,1
2.4,57,59,0,0
10.4,42,92,6,1
11.1,42,92,7,1
11.8,86,78,1,1
12.0,61,91,5,1
8.3,64,85,3,0
9.8,61,85,1,1
3.6,94,35,2,0
0.8,83,92,8,1
0.4,90,30,10,0
3.7,78,60,8,1
0.4,42,51,6,0
3.3,56,59,10,1
5.9,65,76,6,1
5.1,93,51,5,1
3.9,58,83,10,1
7.7,92,84,2,1
3.3,89,93,9,1
2.9,62,36,10,1
11.5,54,62,6,1
6.5,80,80,6,1
6.7,48,76,6,1
1.3,63,84,2,0
8.6,88,96,6,1
5.7,52,36,4,0
3.9,53,52,10,1
4.1,73,36,1,0
10.1,99,39,5,1
4.1,56,83,5,1
0.8,58,80,8,1
0.6,91,90,1,1
10.7,76,97,3,1
5.6,89,94,10,1
3.4,68,38,9,0
4.8,94,74,0,0
6.6,81,58,9,1
5.0,57,37,0,0
7.0,53,79,6,1
1.8,42,43,1,0
1.3,89,54,4,0
9.5,44,74,0,0
1.0,86,94,8,1
2.0,91,44,8,0
5.9,76,36,8,1
11.0,50,62,4,0
7.1,98,71,4,1
9.3,46,30,7,0
7.7,79,79,9,1
3.5,76,90,7,1
3.8,95,50,0,0
5.6,57,88,2,0
11.3,66,46,8,0
4.7,82,71,3,1
11.3,59,99,6,1
0.7,81,55,2,0
9.7,56,32,5,0
5.4,91,99,7,1
5.0,68,50,0,0
3.3,87,73,3,0
7.4,48,90,1,0
0.1,59,79,5,1
3.2,59,67,1,0
1.1,87,49,5,0
6.7,46,75,9,1
3.1,54,73,4,1
9.8,99,83,2,1
9.8,45,99,6,1
0.4,85,50,8,1
4.5,96,59,7,1
5.9,97,55,2,0
5.9,49,41,7,0
0.9,60,36,4,0
11.7,79,43,6,1
2.4,43,38,7,0
7.0,88,65,5,1
11.1,91,34,4,0
8.0,100,32,5,1
5.7,73,35,0,0
9.6,61,71,0,0
6.4,61,98,1,1
3.5,53,78,10,1
10.0,59,59,1,0
7.5,61,63,9,1
8.5,64,82,10,1
11.3,45,65,3,0
7.3,47,74,6,1
10.7,97,87,0,0
0.4,62,38,5,0
9.9,43,51,6,0
1.1,64,50,0,0
7.5,99,45,3,0
11.7,43,44,7,0
0.2,59,67,2,0
2.1,85,46,5,0
1.6,95,63,10,1
4.0,64,41,2,0
3.7,42,44,10,0
4.5,88,54,6,0
11.5,66,84,8,1
7.9,63,94,3,1
4.5,64,41,7,1
1.0,49,43,5,0
10.0,56,47,7,0
5.8,48,61,8,0
1.3,78,83,8,1
9.3,48,81,0,0
0.8,89,85,7,1
6.2,88,75,0,0
7.5,95,39,0,0
5.5,74,64,4,1
5.9,65,60,5,0
11.4,49,95,2,1
10.4,65,65,1,0
8.7,87,68,3,1
7.9,95,81,9,1
9.5,57,51,2,0
2.0,54,82,10,1
8.7,88,49,7,1
1.5,46,58,10,1
5.5,46,83,1,0
11.9,46,44,9,0
0.6,77,65,1,0
7.9,74,36,9,0
7.1,47,70,7,0
1.0,49,71,5,1
5.4,74,46,1,0
0.7,67,65,7,1
8.1,82,87,7,1
1.5,71,91,2,0
10.5,61,79,7,1
5.2,71,99,1,1
6.7,68,47,7,1
1.8,49,93,4,1
0.7,76,59,2,0
8.4,86,81,4,1
2.9,40,84,1,0
8.8,51,90,10,1
0.0,71,71,6,1
7.4,84,61,5,0
10.8,82,84,6,1
1.9,62,100,5,1
0.5,45,90,9,1
10.1,59,94,6,1
6.4,71,47,10,1
10.1,85,66,6,1
11.2,99,76,3,1
6.1,43,80,8,1
0.7,82,66,6,1
9.4,99,99,7,1
2.1,54,36,4,0
11.2,78,75,0,1
9.0,53,31,10,1
8.0,80,100,2,1
2.0,42,86,5,1
8.1,56,49,1,0
3.5,77,50,6,0
9.4,84,100,7,1
0.6,41,57,5,0
0.2,61,85,5,1
7.6,49,79,3,0
0.2,97,45,7,0
1.5,66,88,8,1
11.0,57,94,4,1
4.9,53,98,7,1
10.2,99,79,5,1
4.6,79,56,4,1
5.6,67,84,4,1
11.1,83,82,5,1
0.6,41,40,2,0
11.4,72,34,2,0
6.9,89,54,3,0
2.1,55,36,7,0
3.4,58,75,10,1
3.7,94,96,3,1
5.0,100,33,9,0
2.2,52,91,5,1
8.4,71,47,9,1
5.2,77,48,0,0
4.6,47,98,9,1
7.1,92,81,7,1
1.5,73,56,6,0
4.6,49,41,6,0
8.9,92,65,8,1
5.1,89,84,2,0
7.6,53,50,10,1
1.7,55,42,7,0
0.5,51,75,7,1
5.7,89,95,1,1
8.9,94,78,9,1
8.5,70,56,4,1
2.7,87,36,7,1
1.2,89,75,2,0
7.6,51,83,1,0
1.5,70,33,8,0
0.7,80,89,8,1
1.0,96,74,1,0
0.6,65,75,4,0
0.6,51,58,9,1
5.7,81,45,10,1
2.3,59,35,2,0
3.5,51,52,7,1
6.9,60,83,10,1
3.9,85,33,6,0
8.3,47,68,4,0
7.2,51,49,6,0
3.7,100,69,7,1
1.1,87,98,8,1
4.6,42,57,3,0
4.8,84,97,0,1
3.4,86,45,2,0
6.5,97,74,2,1
6.0,81,95,2,1
11.6,70,39,4,0
11.8,96,73,2,1
9.9,73,53,9,1
9.3,76,68,3,0
3.5,61,94,6,1
8.4,86,98,2,1
4.7,100,42,0,0
0.1,48,71,5,0
11.9,90,67,5,1
11.2,88,33,4,0
8.2,73,55,2,0
11.0,85,73,6,1
9.8,58,46,1,0
7.7,54,31,5,0
10.1,68,56,9,1
11.2,89,84,9,1
1.9,41,30,6,0
5.0,51,33,4,0
1.6,42,65,1,0
0.7,40,72,5,0
9.5,59,84,7,1
12.0,52,68,0,0
7.3,65,59,6,0
8.8,56,98,3,1
1.9,56,71,0,0
7.4,72,79,0,1
8.8,74,75,10,1
2.7,77,65,3,0
9.8,41,58,9,1
0.1,44,80,4,1
11.2,77,54,5,1
2.4,56,49,7,0
2.0,83,62,4,0
2.8,81,60,5,0
7.5,64,76,5,1
11.5,66,84,1,1
10.2,71,32,1,0
5.7,99,37,5,0
10.5,40,30,9,0
6.9,45,45,9,0
3.7,98,77,6,1
6.0,88,82,5,1
5.8,58,76,6,1
2.9,41,35,10,1
9.3,74,79,0,0
2.2,93,42,5,1
9.4,99,57,3,0
7.8,85,77,6,1
9.1,89,72,4,1
2.1,61,75,2,0
6.2,51,48,7,0
4.4,72,32,7,1
7.3,47,52,6,0
6.0,93,74,6,1
0.9,57,93,5,1
2.3,99,71,5,1
7.2,72,48,7,1
9.2,50,70,1,0
0.0,82,92,1,1
4.0,59,87,8,1
4.7,50,88,6,1
2.7,69,83,4,1
10.1,48,83,4,1
10.8,40,88,10,1
1.2,84,79,8,1
11.6,47,89,4,0
2.4,94,60,9,1
1.8,88,67,7,1
4.1,42,100,0,0
5.8,63,95,5,1
8.4,99,99,0,1
7.0,62,72,9,1
0.8,46,51,3,0
2.9,86,58,9,1
7.2,80,58,3,0
10.6,69,90,10,1
8.5,52,78,3,0
1.3,82,67,2,0
10.3,40,95,6,1
3.1,75,44,2,0
6.8,79,36,9,1
4.4,67,59,9,1
2.2,68,77,4,0
5.7,61,57,2,0
11.0,88,97,1,1
5.9,98,64,8,1
11.3,99,75,2,1
1.6,67,77,9,1
4.3,70,92,1,0
8.0,99,39,6,1
10.6,82,50,5,1
7.9,62,100,4,1
6.8,73,48,3,0
4.3,82,68,6,1
6.9,65,86,6,1
11.8,46,80,10,1
9.1,53,51,7,0
6.9,55,95,10,1
0.9,74,83,2,1
11.3,90,58,0,0
7.4,57,91,1,0
6.6,69,70,8,1
6.8,82,41,2,0
8.0,87,73,1,1
9.0,83,55,7,1
2.0,79,55,3,0
8.8,63,82,4,0
3.2,72,37,2,0
5.5,95,96,0,1
11.4,48,74,10,1
10.0,91,93,9,1
7.4,82,59,5,1
4.1,58,91,3,1
4.2,98,86,3,1
8.2,97,78,1,1
0.2,68,66,7,1
7.8,77,32,3,0
11.6,75,38,2,0
6.3,61,68,0,0
8.3,87,69,0,0
2.9,65,61,10,1
5.6,63,84,10,1
5.2,47,36,9,1
1.1,67,44,4,0
1.2,87,57,0,0
5.2,61,82,6,1
5.7,65,41,10,1
1.3,58,40,8,0
3.1,68,54,8,1
0.3,77,70,3,0
3.0,86,34,10,1
8.4,61,91,4,1
3.9,60,70,2,0
6.6,47,36,10,1
8.7,72,49,2,0
2.1,86,32,7,0
4.7,90,37,6,1
3.1,87,99,2,1
6.5,75,58,1,0
11.2,98,60,3,0
10.8,61,65,1,0
3.6,96,40,0,0
7.1,63,85,7,1
0.7,55,74,3,0
6.6,60,41,4,0
10.6,79,56,8,1
4.0,55,89,0,0
10.9,73,90,1,1
11.7,46,32,9,0
1.0,83,66,7,1
2.9,68,75,5,1
0.6,82,81,7,1
1.0,80,71,2,1
4.0,82,91,8,1
10.0,78,52,10,1
6.8,66,52,4,0
5.3,81,37,1,0
0.8,97,98,8,1
5.3,67,79,2,0
11.1,43,53,10,0
10.6,86,77,10,1
11.4,85,85,2,1
0.0,47,83,4,1
10.6,55,46,0,0
8.0,89,45,5,0
2.4,57,49,8,1
3.8,90,92,5,1
10.0,94,74,0,0
7.2,60,72,5,1
1.2,50,50,0,0
4.4,41,43,9,1
5.4,90,73,7,1
11.0,49,45,3,0
4.6,98,47,7,1
5.7,85,42,8,1
6.7,55,38,7,0
9.2,73,58,0,0
9.7,52,93,7,1
11.2,79,100,1,1
1.2,65,100,1,0
1.6,96,75,0,0
2.0,78,68,4,1
4.2,46,79,5,0
9.1,87,73,9,1
10.5,93,36,0,0
10.1,43,46,9,0
3.0,89,79,0,1
11.3,76,34,3,0
8.0,81,93,10,1
11.1,53,88,5,1
7.1,94,89,8,1
3.4,75,47,3,0
1.9,71,30,3,0
8.3,61,84,6,1
10.5,61,33,3,0
3.4,79,86,4,1
8.1,98,59,1,0
2.8,89,59,10,1
8.8,96,55,9,1
9.6,65,77,2,0
0.8,40,68,5,0
5.7,78,41,0,0
0.2,61,91,2,0
6.8,58,92,2,1
8.4,83,86,6,1
10.3,90,41,9,1
1.5,66,47,7,1
2.7,53,98,9,1
8.5,52,75,5,0
2.5,86,50,9,1
7.9,90,94,7,1
8.5,44,30,1,0
3.2,54,80,6,1
5.1,68,51,2,0
8.9,87,65,5,1
4.6,95,64,8,1
0.0,78,97,9,1
0.4,41,93,2,0
1.4,88,62,2,0
8.0,76,45,4,0
5.7,99,51,9,1
4.2,81,62,9,1
4.8,69,97,8,1
3.0,63,62,0,0
7.8,93,82,10,1
10.1,96,98,7,1
6.9,55,66,2,0
2.3,68,30,9,0
6.4,42,50,9,1
1.1,92,47,6,1
9.4,45,38,0,0
8.7,54,87,9,1
7.1,85,97,7,1
11.6,64,33,5,0
9.1,73,46,0,0
9.2,67,89,3,1
8.3,78,71,8,1
6.5,67,97,6,1
9.3,70,42,4,0
2.0,46,94,0,1
7.9,85,46,9,1
10.1,58,52,6,1
1.0,100,71,4,1
0.0,65,46,7,1
11.1,45,51,6,1
0.1,82,31,8,0
2.5,95,94,3,1
3.6,80,56,6,1
3.4,66,74,0,0
